"UserID","ArtistID","Artist","Score"
"447",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1975",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1167",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"677",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1499",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1335",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"884",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"81",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1514",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"745",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"900",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1217",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1170",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"2070",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"962",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"989",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"842",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"97",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"60",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"739",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"820",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1874",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"813",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1692",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1731",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1082",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1625",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1659",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"2048",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1783",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"148",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1440",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1274",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1290",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"251",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1266",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"469",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1307",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"235",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"993",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"2093",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1855",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"188",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"661",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"3",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1779",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"307",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1144",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"548",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"2095",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"112",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"432",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1378",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"663",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"935",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1758",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1796",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"488",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"270",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"466",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"694",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1423",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1803",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1501",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"473",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"2097",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"183",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"562",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"2099",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"314",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1733",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1205",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1777",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"391",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1140",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1214",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"682",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1974",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1654",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1015",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"714",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1466",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"607",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1093",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"660",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1982",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1249",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"2014",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"386",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1420",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"408",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1630",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1710",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1258",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1748",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1745",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1187",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1882",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1657",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1576",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"200",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1775",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"980",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"355",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"39",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"174",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"926",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1206",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1234",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1166",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"371",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"35",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1115",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"328",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1246",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
"1554",13854,"<U+041F><U+043E><U+0441><U+043B><U+0435><U+0434><U+043D><U+0438><U+0435> <U+0422><U+0430><U+043D><U+043A><U+0438> <U+0412> <U+041F><U+0430><U+0440><U+0438><U+0436><U+0435>",10
